node,degree_centrality,betweenness_centrality,pagerank,degree_raw,louvain_community,participation_coefficient,z_within_degree,role
5024,0.0023859649122807015,0.0006230903988204965,0.0002522728570230829,17,2,0.602076124567474,2.3252917228442325,Khac (Peripheral)
3601,0.0011228070175438596,4.060646618240293e-05,0.00011262866166990508,8,1,0.21875,-0.020379584347554196,Khac (Peripheral)
6229,0.00014035087719298245,0.0,3.222475242375172e-05,1,4,0.0,-0.45047486221988475,Khac (Peripheral)
874,0.0023859649122807015,0.00026919187564272793,0.0002231798347450713,17,9,0.7197231833910034,0.3044987063621523,Streamer Cau noi (Bridge)
1125,0.00042105263157894734,2.1607054626497387e-07,5.7053495610455274e-05,3,16,0.4444444444444444,-0.14312629133157528,Khac (Peripheral)
1361,0.00014035087719298245,0.0,3.3551411723864486e-05,1,1,0.0,-0.7142676008076517,Khac (Peripheral)
2403,0.004771929824561403,0.0003827313748276043,0.00036325747569390557,34,5,0.4325259515570933,1.1824842044277823,Khac (Peripheral)
4750,0.0005614035087719298,1.044755791547576e-05,7.060108178163711e-05,4,1,0.75,-0.7142676008076517,Streamer Cau noi (Bridge)
220,0.00042105263157894734,6.576005109154047e-05,6.716789494022016e-05,3,3,0.6666666666666667,-0.5587867256689831,Streamer Cau noi (Bridge)
2163,0.0014035087719298245,0.00013876007202062927,0.0001282753429283389,10,5,0.6799999999999999,-0.3080421036744642,Streamer Cau noi (Bridge)
3299,0.0002807017543859649,0.0,4.559243184143794e-05,2,16,0.0,-0.14312629133157528,Khac (Peripheral)
2905,0.0014035087719298245,0.0004326542537735063,0.00014192535520764823,10,9,0.6799999999999999,0.06323727582559185,Streamer Cau noi (Bridge)
1337,0.0007017543859649122,4.471749457980475e-05,7.330902323919532e-05,5,4,0.31999999999999984,-0.24934032964200262,Khac (Peripheral)
4933,0.0026666666666666666,0.0012673088609015083,0.00024539583589475666,19,5,0.703601108033241,-0.1589894728642396,Streamer Cau noi (Bridge)
1000,0.00014035087719298245,0.0,3.7613020063920354e-05,1,5,0.0,-0.6061473652949135,Khac (Peripheral)
3112,0.00042105263157894734,1.7830588630896582e-05,6.8065830529777e-05,3,5,0.4444444444444444,-0.5316210498898012,Khac (Peripheral)
2158,0.0009824561403508772,0.00016565325771545074,0.0001278453805144798,7,1,0.6938775510204083,-0.4829715953209526,Streamer Cau noi (Bridge)
4161,0.002105263157894737,0.00040301078561000937,0.00018432749672658472,15,6,0.8355555555555555,-0.2207600416545527,Streamer Cau noi (Bridge)
4916,0.0023859649122807015,0.0007262553696750258,0.0002116539200620914,17,1,0.40138408304498274,0.6735084321125433,Khac (Peripheral)
5065,0.0019649122807017545,0.00011478532033742264,0.00018038185139990833,14,1,0.0,0.7891564348558929,Khac (Peripheral)
2218,0.004912280701754385,0.0033458858272278516,0.00040691619033833646,35,1,0.483265306122449,1.8299884595460392,Khac (Peripheral)
4361,0.00042105263157894734,4.093987688391409e-06,5.408217749664611e-05,3,14,0.0,-0.2539918620224932,Khac (Peripheral)
3429,0.0008421052631578947,0.00010558229025266142,8.906975072606764e-05,6,16,0.7222222222222222,-0.14312629133157528,Streamer Cau noi (Bridge)
1212,0.0002807017543859649,3.7256364106094153e-06,4.876081696551367e-05,2,16,0.0,-0.14312629133157528,Khac (Peripheral)
2352,0.019228070175438594,0.012492913268427039,0.0015200527594073558,137,5,0.5812776386594918,5.803115759544747,Khac (Peripheral)
4450,0.0011228070175438596,0.0005046581729255376,0.00014076476679395416,8,16,0.375,0.2137242307937781,Khac (Peripheral)
4245,0.0011228070175438596,6.552107091289651e-05,0.00012705066576976416,8,9,0.75,-0.09760367786544846,Streamer Cau noi (Bridge)
3420,0.0008421052631578947,1.581573572321392e-05,0.0001062545125387284,6,16,0.6666666666666667,-0.05391366080023693,Streamer Cau noi (Bridge)
6787,0.0019649122807017545,0.00024080370070892778,0.00019254049457731993,14,16,0.520408163265306,0.48136212238779325,Khac (Peripheral)
6546,0.00042105263157894734,1.9112657986153987e-06,7.995714723504415e-05,3,4,0.4444444444444444,-0.38343001802725735,Khac (Peripheral)
2410,0.001263157894736842,4.810955027542882e-05,0.00011849393445969954,9,4,0.5185185185185186,-0.11525064125674786,Khac (Peripheral)
6327,0.0011228070175438596,0.00019456601466762364,0.00010677588435792228,8,4,0.78125,-0.31638517383463,Streamer Cau noi (Bridge)
4263,0.0002807017543859649,1.083752755456185e-07,4.2113150399897826e-05,2,3,0.0,-0.3881735655774289,Khac (Peripheral)
6150,0.004491228070175438,0.0005148299320373735,0.0003234871618313248,32,1,0.400390625,1.9456364622893887,Khac (Peripheral)
2277,0.0029473684210526313,0.0006271168912310984,0.00028701566098452417,21,9,0.7845804988662132,0.3044987063621523,Streamer Cau noi (Bridge)
1661,0.00042105263157894734,9.883202338802736e-07,5.236468683435998e-05,3,14,0.0,-0.2539918620224932,Khac (Peripheral)
2999,0.00042105263157894734,1.8747078533477358e-05,5.818604299097611e-05,3,1,0.4444444444444444,-0.5986195980643021,Khac (Peripheral)
5373,0.00014035087719298245,0.0,4.348729390133261e-05,1,8,0.0,-0.7985918306870473,Khac (Peripheral)
5121,0.00014035087719298245,0.0,3.349093727425573e-05,1,16,0.0,-0.23233892186291363,Khac (Peripheral)
5510,0.0019649122807017545,8.681420552489509e-05,0.00015410048087277222,14,1,0.5408163265306123,0.09526841839579539,Khac (Peripheral)
1743,0.0002807017543859649,0.00014037057832678272,0.00011889384694216928,2,4,0.0,-0.38343001802725735,Khac (Peripheral)
4630,0.0029473684210526313,0.0019411265347349948,0.00026991616853211435,21,4,0.8072562358276645,-0.11525064125674786,Streamer Cau noi (Bridge)
1311,0.00042105263157894734,3.850378562517744e-06,5.3861625379027e-05,3,5,0.4444444444444444,-0.5316210498898012,Khac (Peripheral)
6949,0.0002807017543859649,9.384926247713795e-07,4.6626476740518025e-05,2,0,0.5,-0.5433669491892589,Khac (Peripheral)
3261,0.0007017543859649122,0.000161222045357317,0.00011258346208508764,5,14,0.56,-0.2539918620224932,Khac (Peripheral)
7100,0.00042105263157894734,4.200312503251814e-05,5.250098661009874e-05,3,5,0.4444444444444444,-0.5316210498898012,Khac (Peripheral)
287,0.00042105263157894734,6.243282931948695e-05,5.653911376189256e-05,3,6,0.6666666666666667,-0.3626457370892153,Streamer Cau noi (Bridge)
5149,0.0014035087719298245,0.00048014355896638304,0.00013347192661579738,10,6,0.72,-0.1498171939372214,Streamer Cau noi (Bridge)
73,0.003789473684210526,0.0007283116779433522,0.00037436925133386935,27,1,0.13991769547325095,2.061284465032738,Khac (Peripheral)
6600,0.003508771929824561,0.0005596434180642233,0.0003266147235606498,25,6,0.7968,0.13395419693210384,Streamer Cau noi (Bridge)
683,0.003087719298245614,0.0010414549421127583,0.0002874045917178716,22,5,0.7892561983471074,-0.009936842054014941,Streamer Cau noi (Bridge)
3518,0.0005614035087719298,7.6784898333569e-06,6.540875962892081e-05,4,4,0.375,-0.31638517383463,Khac (Peripheral)
4731,0.00042105263157894734,4.8613641787176944e-06,6.020817984339525e-05,3,0,0.6666666666666667,-0.5433669491892589,Streamer Cau noi (Bridge)
1069,0.00014035087719298245,0.0,3.705476508539477e-05,1,2,0.0,-0.6448606735457089,Khac (Peripheral)
390,0.0007017543859649122,4.986890703355047e-06,9.304279938078389e-05,5,13,0.31999999999999984,0.27598640173230005,Khac (Peripheral)
709,0.00042105263157894734,0.00012888321136324702,7.1676848557974e-05,3,13,0.6666666666666667,-0.7589626047638253,Streamer Cau noi (Bridge)
6551,0.00042105263157894734,2.0341638400047016e-05,5.501652129348264e-05,3,0,0.6666666666666667,-0.5433669491892589,Streamer Cau noi (Bridge)
3543,0.0002807017543859649,2.1700627109165822e-06,4.265778619257172e-05,2,9,0.5,-0.2584446315564888,Khac (Peripheral)
2722,0.004210526315789474,0.00101154996460185,0.00040874870940349456,30,9,0.3977777777777777,1.510805859044955,Khac (Peripheral)
4871,0.0014035087719298245,0.0001950311352333077,0.00013501769399460234,10,5,0.78,-0.4570947344846889,Streamer Cau noi (Bridge)
5855,0.001263157894736842,0.00018060909321919845,0.00014594295266453968,9,9,0.49382716049382713,0.14365775267111203,Khac (Peripheral)
2044,0.005192982456140351,0.003060201527619786,0.00044723412915457085,37,1,0.7275383491599707,1.2517484458292911,Streamer Cau noi (Bridge)
6879,0.0002807017543859649,0.0,4.428259273889304e-05,2,14,0.0,-0.3825895435149627,Khac (Peripheral)
1151,0.0005614035087719298,5.6017918696549745e-06,7.358138424064359e-05,4,16,0.625,-0.14312629133157528,Streamer Cau noi (Bridge)
1536,0.0018245614035087717,0.0005012386500571119,0.00023651879497770252,13,13,0.5680473372781065,1.6559184103938005,Khac (Peripheral)
6543,0.0011228070175438596,7.802067531128958e-05,0.0001191597936683686,8,5,0.75,-0.4570947344846889,Streamer Cau noi (Bridge)
3745,0.0007017543859649122,1.4936401656542455e-05,0.00010252218005251919,5,16,0.31999999999999984,0.03529896973110142,Khac (Peripheral)
4026,0.00014035087719298245,0.0,5.5355221731131e-05,1,16,0.0,-0.23233892186291363,Khac (Peripheral)
6423,0.0005614035087719298,3.7749987540810486e-05,6.999611644734143e-05,4,4,0.625,-0.38343001802725735,Streamer Cau noi (Bridge)
378,0.0005614035087719298,7.761964931821072e-06,6.469761108539466e-05,4,4,0.375,-0.31638517383463,Khac (Peripheral)
1018,0.0007017543859649122,1.9828462646956885e-05,7.878129259846311e-05,5,16,0.56,-0.23233892186291363,Khac (Peripheral)
1259,0.00042105263157894734,0.00014082591831202367,8.219424136785531e-05,3,9,0.4444444444444444,-0.1780241547109686,Khac (Peripheral)
3375,0.0009824561403508772,0.00012069150800123091,0.00010588642380099321,7,14,0.6938775510204083,-0.2539918620224932,Streamer Cau noi (Bridge)
4488,0.0009824561403508772,0.00021932913487975628,0.00011267779706555019,7,0,0.7755102040816326,-0.2570494701082677,Streamer Cau noi (Bridge)
7079,0.00014035087719298245,0.0,3.395414849752306e-05,1,14,0.0,-0.5111872250074323,Khac (Peripheral)
5054,0.00014035087719298245,0.0,3.2385891955629855e-05,1,6,0.0,-0.3626457370892153,Khac (Peripheral)
3385,0.0018245614035087717,0.0003155269368055442,0.0001742548059057817,13,1,0.6627218934911243,-0.020379584347554196,Streamer Cau noi (Bridge)
1379,0.00014035087719298245,0.0,3.30477777055129e-05,1,4,0.0,-0.45047486221988475,Khac (Peripheral)
129,0.0002807017543859649,4.4318827107047797e-07,4.1048985449740016e-05,2,3,0.5,-0.5587867256689831,Khac (Peripheral)
5029,0.0019649122807017545,0.00014315228818763143,0.0001759082871423244,14,1,0.5612244897959183,0.210916421139145,Khac (Peripheral)
338,0.003087719298245614,4.136090794731626e-05,0.00022991838176870784,22,4,0.08677685950413205,0.8904220216326628,Khac (Peripheral)
3841,0.0014035087719298245,9.612342351701967e-05,0.0001659193292262267,10,9,0.4600000000000001,0.22407822951663217,Khac (Peripheral)
4252,0.00042105263157894734,2.9593971444803035e-06,5.58049187242723e-05,3,16,0.0,-0.05391366080023693,Khac (Peripheral)
5976,0.0018245614035087717,0.00011364024137837862,0.000172596821001233,13,4,0.2721893491124261,0.21997357970638903,Khac (Peripheral)
4635,0.00014035087719298245,0.0,3.072437792033351e-05,1,5,0.0,-0.6061473652949135,Khac (Peripheral)
1545,0.0002807017543859649,4.898144277732797e-05,4.531322713566834e-05,2,1,0.5,-0.7142676008076517,Khac (Peripheral)
6214,0.002105263157894737,0.00028408939668338103,0.00018618383509516243,15,1,0.24,0.6735084321125433,Khac (Peripheral)
3036,0.0011228070175438596,8.399048913173243e-05,0.00010382021909840726,8,6,0.65625,-0.2207600416545527,Streamer Cau noi (Bridge)
4784,0.0002807017543859649,1.0106638593422514e-05,4.7481652210748064e-05,2,16,0.5,-0.23233892186291363,Khac (Peripheral)
508,0.0002807017543859649,2.0679741661434544e-06,4.4078743838863355e-05,2,1,0.0,-0.5986195980643021,Khac (Peripheral)
180,0.002807017543859649,0.0006909409268741936,0.00022898113505924052,20,1,0.34499999999999986,1.020452440342592,Khac (Peripheral)
3910,0.004771929824561403,0.0010201541250064068,0.0003854839109201572,34,4,0.2162629757785468,1.4938256193663093,Khac (Peripheral)
4910,0.0029473684210526313,0.0006377810057589401,0.00023932535081541237,21,6,0.2585034013605443,0.843382674105417,Khac (Peripheral)
4092,0.0008421052631578947,1.737294413085213e-05,8.499675821623512e-05,6,5,0.5,-0.4570947344846889,Khac (Peripheral)
3848,0.0002807017543859649,3.4224396512089626e-06,4.6437924195057075e-05,2,1,0.5,-0.7142676008076517,Khac (Peripheral)
6419,0.0008421052631578947,6.709759190745463e-05,9.962144960032291e-05,6,16,0.5,0.03529896973110142,Khac (Peripheral)
1184,0.001543859649122807,0.0001569888695904885,0.00014382092544432403,11,9,0.6446280991735538,0.14365775267111203,Streamer Cau noi (Bridge)
4696,0.0002807017543859649,6.210744032689875e-07,4.6322358491638604e-05,2,16,0.5,-0.23233892186291363,Khac (Peripheral)
6388,0.0007017543859649122,7.20726824013041e-05,8.883550646030817e-05,5,9,0.56,-0.09760367786544846,Khac (Peripheral)
1176,0.0002807017543859649,1.436828851421824e-05,5.500617045370144e-05,2,9,0.5,-0.2584446315564888,Khac (Peripheral)
5975,0.00014035087719298245,0.0,3.3191517586285105e-05,1,6,0.0,-0.3626457370892153,Khac (Peripheral)
5635,0.0005614035087719298,5.088816109581948e-06,6.731434750748061e-05,4,9,0.0,-0.0171832010199283,Khac (Peripheral)
2245,0.0008421052631578947,2.6675148175611742e-05,9.592885210767859e-05,6,14,0.5,-0.12539418053002366,Khac (Peripheral)
1658,0.0005614035087719298,0.0001442093947785744,0.00010200356341020462,4,0,0.625,-0.2570494701082677,Streamer Cau noi (Bridge)
2284,0.002807017543859649,0.0004432153978420374,0.0002527975565253292,20,5,0.805,-0.1589894728642396,Streamer Cau noi (Bridge)
277,0.0005614035087719298,5.725941431912847e-05,7.5668912957909e-05,4,4,0.625,-0.45047486221988475,Streamer Cau noi (Bridge)
711,0.00014035087719298245,0.0,3.223517647622703e-05,1,2,0.0,-0.6448606735457089,Khac (Peripheral)
6057,0.0007017543859649122,9.176630926398706e-06,7.970630479973485e-05,5,5,0.56,-0.4570947344846889,Khac (Peripheral)
1518,0.00014035087719298245,0.0,3.1763084642769275e-05,1,14,0.0,-0.5111872250074323,Khac (Peripheral)
5595,0.0016842105263157893,0.0002361408012830675,0.00016501338826295858,12,9,0.611111111111111,0.22407822951663217,Khac (Peripheral)
2595,0.005052631578947368,0.0012104596362876832,0.00041829698865413243,36,3,0.6064814814814814,2.8534764761621028,Khac (Peripheral)
6566,0.0002807017543859649,0.0,4.485518187692929e-05,2,16,0.5,-0.23233892186291363,Khac (Peripheral)
6904,0.00042105263157894734,1.4887044159233795e-05,5.519802774911462e-05,3,3,0.4444444444444444,-0.5587867256689831,Khac (Peripheral)
3615,0.0019649122807017545,0.0004389608109161265,0.00018542386034394405,14,13,0.653061224489796,1.3109354082284255,Streamer Cau noi (Bridge)
5896,0.0005614035087719298,3.214048950273366e-06,7.17757927221827e-05,4,4,0.375,-0.31638517383463,Khac (Peripheral)
5022,0.00014035087719298245,0.0,6.187109261508528e-05,1,1,0.0,-0.7142676008076517,Khac (Peripheral)
1339,0.0002807017543859649,5.892725192996858e-07,8.313153163119711e-05,2,14,0.0,-0.3825895435149627,Khac (Peripheral)
3569,0.002526315789473684,0.0008511854822404582,0.00025910008171740537,18,15,0.7345679012345679,1.4906538836249204,Streamer Cau noi (Bridge)
214,0.005192982456140351,0.0004473671175929653,0.00041802033652831933,37,3,0.6150474799123448,0.9767317151550056,Khac (Peripheral)
5838,0.00042105263157894734,1.593554698162378e-05,5.6631000182143655e-05,3,9,0.6666666666666667,-0.2584446315564888,Streamer Cau noi (Bridge)
1630,0.0002807017543859649,8.342189514616921e-05,6.232002127774333e-05,2,12,0.5,-1.2247448713915894,Khac (Peripheral)
2413,0.0005614035087719298,6.0711737103863774e-05,7.699533970058616e-05,4,1,0.375,-0.4829715953209526,Khac (Peripheral)
6341,0.0002807017543859649,1.805374957629729e-05,5.11830326549319e-05,2,6,0.5,-0.3626457370892153,Khac (Peripheral)
814,0.00014035087719298245,0.0,3.211486823569884e-05,1,9,0.0,-0.2584446315564888,Khac (Peripheral)
4303,0.002105263157894737,0.00021214456995413686,0.0001898152890022729,15,14,0.7022222222222222,0.13180118245491543,Streamer Cau noi (Bridge)
3353,0.0002807017543859649,1.0547479415924553e-06,4.1923473649327115e-05,2,14,0.5,-0.5111872250074323,Khac (Peripheral)
3005,0.004912280701754385,0.0012560743092567713,0.0004191370703186013,35,1,0.6955102040816327,1.1361004430859416,Streamer Cau noi (Bridge)
987,0.004771929824561403,0.002423005802489864,0.0005250292700486659,34,0,0.7958477508650519,2.319807841620653,Streamer Cau noi (Bridge)
2520,0.0007017543859649122,9.86543108329613e-06,7.249271090029743e-05,5,6,0.56,-0.2207600416545527,Khac (Peripheral)
434,0.0009824561403508772,9.794435837911203e-05,0.00010546671008467984,7,14,0.44897959183673464,0.003203500962445893,Khac (Peripheral)
1729,0.00014035087719298245,0.0,3.156459102178747e-05,1,5,0.0,-0.6061473652949135,Khac (Peripheral)
6450,0.00042105263157894734,1.488904229835553e-05,8.07432510773061e-05,3,16,0.4444444444444444,-0.14312629133157528,Khac (Peripheral)
382,0.00014035087719298245,0.0,3.609864573453841e-05,1,2,0.0,-0.6448606735457089,Khac (Peripheral)
3924,0.0002807017543859649,2.7234472818187106e-05,4.483698869742774e-05,2,6,0.5,-0.3626457370892153,Khac (Peripheral)
5460,0.0007017543859649122,0.00025041734725183776,8.435735180170146e-05,5,4,0.56,-0.31638517383463,Khac (Peripheral)
1693,0.00014035087719298245,0.0,3.0510725622464466e-05,1,5,0.0,-0.6061473652949135,Khac (Peripheral)
6378,0.00014035087719298245,0.0,3.211486823569884e-05,1,9,0.0,-0.2584446315564888,Khac (Peripheral)
1800,0.00042105263157894734,0.0,4.940633970048746e-05,3,5,0.0,-0.4570947344846889,Khac (Peripheral)
5547,0.00014035087719298245,0.0,3.3248334844696706e-05,1,15,0.0,-0.6360721892977823,Khac (Peripheral)
2806,0.0016842105263157893,0.00010537979115616994,0.00015559714379038769,12,4,0.0,0.2870184238990164,Khac (Peripheral)
1543,0.0005614035087719298,2.288660264024691e-05,6.540629640819431e-05,4,6,0.75,-0.3626457370892153,Streamer Cau noi (Bridge)
619,0.00014035087719298245,0.0,3.348283595746985e-05,1,4,0.0,-0.45047486221988475,Khac (Peripheral)
769,0.001263157894736842,0.00022706052871396005,0.00014024215416521247,9,16,0.7901234567901234,-0.05391366080023693,Streamer Cau noi (Bridge)
2531,0.0009824561403508772,8.99273900624883e-05,0.00010136348885271203,7,16,0.7346938775510204,-0.23233892186291363,Streamer Cau noi (Bridge)
4850,0.002105263157894737,0.0002382224543963278,0.00018263394691884861,15,6,0.7644444444444445,-0.1498171939372214,Streamer Cau noi (Bridge)
1768,0.0008421052631578947,0.00010884983064626465,9.303528554036001e-05,6,14,0.8333333333333334,-0.5111872250074323,Streamer Cau noi (Bridge)
6433,0.00042105263157894734,3.780355507303956e-07,5.0231151080899636e-05,3,4,0.0,-0.31638517383463,Khac (Peripheral)
3376,0.0007017543859649122,0.001533743014389426,0.0001300156762200931,5,8,0.56,-0.09500931747723713,Khac (Peripheral)
1226,0.0029473684210526313,0.00039436709092309096,0.0002735076362839449,21,0,0.7709750566893424,1.1745379252966883,Streamer Cau noi (Bridge)
4469,0.0008421052631578947,9.421389550080732e-06,8.658038490214485e-05,6,5,0.6666666666666667,-0.4570947344846889,Streamer Cau noi (Bridge)
3566,0.003929824561403509,0.0003638354496373781,0.0003208123370871878,28,6,0.19897959183673464,1.339982608126736,Khac (Peripheral)
84,0.0002807017543859649,1.1359106692095564e-06,4.343979605950235e-05,2,4,0.0,-0.38343001802725735,Khac (Peripheral)
1903,0.00014035087719298245,0.0,3.253510821333682e-05,1,6,0.0,-0.3626457370892153,Khac (Peripheral)
6070,0.001263157894736842,5.785991081110644e-05,0.0001407178253113601,9,1,0.37037037037037035,-0.020379584347554196,Khac (Peripheral)
1520,0.0019649122807017545,0.00040334174368077016,0.00018544607132991604,14,6,0.7244897959183674,-0.00793149850255878,Streamer Cau noi (Bridge)
424,0.00014035087719298245,0.0,3.7962035933140076e-05,1,2,0.0,-0.6448606735457089,Khac (Peripheral)
1526,0.00014035087719298245,0.0,3.38289779817888e-05,1,13,0.0,-0.7589626047638253,Khac (Peripheral)
1240,0.0014035087719298245,0.00014920656737318428,0.0001415064797257399,10,5,0.64,-0.3080421036744642,Streamer Cau noi (Bridge)
2612,0.00042105263157894734,2.5098515945330224e-05,6.478099977855519e-05,3,9,0.4444444444444444,-0.1780241547109686,Khac (Peripheral)
1163,0.0016842105263157893,0.00031164396230857794,0.0001866716407212003,12,1,0.5277777777777778,0.09526841839579539,Khac (Peripheral)
5214,0.0029473684210526313,0.00040757560469620107,0.00026501683660199387,21,3,0.7664399092970522,0.46489223488034265,Streamer Cau noi (Bridge)
4964,0.00014035087719298245,0.0,3.431291552283299e-05,1,0,0.0,-0.5433669491892589,Khac (Peripheral)
7090,0.001543859649122807,3.772848724995543e-05,0.0001544457605349879,11,4,0.16528925619834722,0.15292873551376165,Khac (Peripheral)
6208,0.0002807017543859649,0.0,5.414419378749961e-05,2,15,0.0,-0.3322541788802534,Khac (Peripheral)
6979,0.00014035087719298245,0.0,3.7656227822920834e-05,1,0,0.0,-0.5433669491892589,Khac (Peripheral)
6909,0.001263157894736842,4.50460368523163e-05,0.0001314480959841593,9,1,0.6172839506172839,-0.25167558983425337,Khac (Peripheral)
5206,0.0005614035087719298,4.140552956178578e-05,6.976250255706163e-05,4,0,0.625,-0.5433669491892589,Streamer Cau noi (Bridge)
1321,0.0018245614035087717,0.0013161106631375088,0.0001773825112157647,13,9,0.7337278106508875,0.06323727582559185,Streamer Cau noi (Bridge)
5742,0.0007017543859649122,2.337970623989035e-05,8.039667071332405e-05,5,14,0.72,-0.3825895435149627,Streamer Cau noi (Bridge)
4952,0.0019649122807017545,0.0002826926031007749,0.00018343551526710413,14,1,0.520408163265306,0.210916421139145,Khac (Peripheral)
2219,0.0002807017543859649,9.432004448821905e-05,6.0413490223012567e-05,2,6,0.0,-0.29170288937188404,Khac (Peripheral)
1238,0.002245614035087719,0.00030540314884255643,0.0001950550185168584,16,14,0.6796875,-0.2539918620224932,Streamer Cau noi (Bridge)
733,0.003508771929824561,0.0002039603871698911,0.0003165771173536593,25,9,0.6976,0.626180613744233,Streamer Cau noi (Bridge)
3366,0.0002807017543859649,1.3527631757607492e-05,5.288113565047307e-05,2,2,0.5,-0.6448606735457089,Khac (Peripheral)
5428,0.01712280701754386,0.008374911175742393,0.0015719038253076516,122,9,0.7342112335393711,4.24510207179264,Khac (Peripheral)
2502,0.00014035087719298245,0.0,3.1763084642769275e-05,1,14,0.0,-0.5111872250074323,Khac (Peripheral)
3758,0.002807017543859649,0.00016586804455234508,0.00023843793116117777,20,4,0.0,0.8233771774400354,Khac (Peripheral)
4843,0.0032280701754385964,0.0003589887242190159,0.0002984611768155663,23,9,0.6238185255198488,0.7066010905897532,Streamer Cau noi (Bridge)
1295,0.001543859649122807,0.00041450949533791584,0.00021831472610228447,11,4,0.44628099173553715,0.018839047128506894,Khac (Peripheral)
2720,0.00042105263157894734,0.00014037057832678272,9.913899938513007e-05,3,1,0.0,-0.4829715953209526,Khac (Peripheral)
5142,0.001263157894736842,0.00039608128623001506,0.00015017693503741544,9,16,0.7160493827160495,0.03529896973110142,Streamer Cau noi (Bridge)
3157,0.00042105263157894734,1.3871068287233473e-05,5.704443913856208e-05,3,6,0.4444444444444444,-0.29170288937188404,Khac (Peripheral)
4036,0.0005614035087719298,6.945673782672056e-05,6.86038232354012e-05,4,9,0.625,-0.1780241547109686,Streamer Cau noi (Bridge)
1884,0.0002807017543859649,8.475051844244512e-06,4.668705914813819e-05,2,1,0.5,-0.7142676008076517,Khac (Peripheral)
233,0.0016842105263157893,0.0008640472182671389,0.0001595892611023626,12,5,0.75,-0.38256841907957656,Streamer Cau noi (Bridge)
2359,0.0009824561403508772,0.00010031903998377198,0.00011979793059376477,7,1,0.6122448979591837,-0.36732359257760294,Khac (Peripheral)
6642,0.0011228070175438596,2.5804380599874146e-05,0.00012100323116373791,8,9,0.6875,-0.0171832010199283,Streamer Cau noi (Bridge)
4523,0.0008421052631578947,5.682081120480066e-06,8.721725448521915e-05,6,5,0.0,-0.2335157882693519,Khac (Peripheral)
2746,0.0005614035087719298,3.109272040792219e-06,6.943532098879265e-05,4,4,0.0,-0.24934032964200262,Khac (Peripheral)
1460,0.0002807017543859649,1.98432601923065e-06,4.074642777928008e-05,2,1,0.5,-0.7142676008076517,Khac (Peripheral)
318,0.0002807017543859649,5.667498698814122e-06,4.381096186442416e-05,2,16,0.5,-0.23233892186291363,Khac (Peripheral)
4289,0.00042105263157894734,9.763471097420949e-06,6.651195368085663e-05,3,9,0.4444444444444444,-0.1780241547109686,Khac (Peripheral)
5561,0.001543859649122807,0.00012728321587054134,0.00014353117684967539,11,6,0.5289256198347108,0.06301134921477253,Khac (Peripheral)
5593,0.00014035087719298245,0.0,3.747735247213386e-05,1,13,0.0,-0.7589626047638253,Khac (Peripheral)
5130,0.001263157894736842,6.707557525145964e-05,0.00012422752095088145,9,15,0.6666666666666667,0.27538184195480453,Streamer Cau noi (Bridge)
4774,0.0007017543859649122,1.526681618011388e-05,7.646465721492512e-05,5,4,0.48,-0.31638517383463,Khac (Peripheral)
1001,0.00014035087719298245,0.0,3.181808171855835e-05,1,9,0.0,-0.2584446315564888,Khac (Peripheral)
2996,0.0007017543859649122,7.409990676282326e-05,8.703621628377241e-05,5,9,0.48,-0.09760367786544846,Khac (Peripheral)
126,0.0005614035087719298,2.855293916102718e-05,7.661402270951124e-05,4,9,0.375,-0.09760367786544846,Khac (Peripheral)
6814,0.0011228070175438596,0.00013402516824731047,0.0001155905121141922,8,2,0.71875,0.015173192318722542,Streamer Cau noi (Bridge)
3931,0.00042105263157894734,5.063672789233595e-05,6.204346630476821e-05,3,9,0.0,-0.09760367786544846,Khac (Peripheral)
3035,0.001543859649122807,0.00012505804831012274,0.00013979101808310842,11,5,0.6446280991735538,-0.2335157882693519,Streamer Cau noi (Bridge)
5699,0.00014035087719298245,0.0,6.069327326897517e-05,1,14,0.0,-0.5111872250074323,Khac (Peripheral)
2425,0.0002807017543859649,2.7577720900521474e-06,6.315133227252611e-05,2,0,0.0,-0.2570494701082677,Khac (Peripheral)
2708,0.00014035087719298245,0.0,3.184576301213597e-05,1,1,0.0,-0.7142676008076517,Khac (Peripheral)
3028,0.00014035087719298245,0.0,3.3621037721764814e-05,1,5,0.0,-0.6061473652949135,Khac (Peripheral)
6406,0.0011228070175438596,5.633219778559355e-05,0.00010641386690729354,8,5,0.5625,-0.3080421036744642,Khac (Peripheral)
1681,0.00014035087719298245,0.0,4.1623469326360406e-05,1,0,0.0,-0.5433669491892589,Khac (Peripheral)
263,0.0016842105263157893,0.00011193845080934146,0.00015097447859477965,12,0,0.8055555555555556,-0.2570494701082677,Streamer Cau noi (Bridge)
6700,0.0033684210526315787,0.00019240356084066257,0.00027116981491744215,24,4,0.1527777777777779,0.9574668658252902,Khac (Peripheral)
6549,0.0005614035087719298,6.653264806014538e-06,6.779819785721124e-05,4,15,0.5,-0.3322541788802534,Khac (Peripheral)
7047,0.00014035087719298245,0.0,6.069327326897517e-05,1,14,0.0,-0.5111872250074323,Khac (Peripheral)
5125,0.001543859649122807,0.00011005044737257527,0.00013224113560113534,11,4,0.31404958677685935,0.08588389132113426,Khac (Peripheral)
1097,0.0002807017543859649,2.3944341464298446e-05,5.596810018406928e-05,2,13,0.0,-0.4139796025984502,Khac (Peripheral)
